,DATE,Avalanche,PRCP,SNWD,TMAX,TMIN,MONTH_10,MONTH_11,MONTH_12,MONTH_2,MONTH_3,MONTH_4,MONTH_5,MONTH_6,MONTH_7,MONTH_8,MONTH_9,snow_diff,temp_range,Avalanche_binary,Region_Ogden,Region_Salt Lake,Region_Uintas
45790,2009-04-21,0.0,0.0,0.0,76.0,42.0,0,0,0,0,0,1,0,0,0,0,0,0.0,34.0,False,0,0,0
45791,2009-04-22,0.0,0.0,0.0,80.0,46.0,0,0,0,0,0,1,0,0,0,0,0,0.0,34.0,False,0,0,0
45792,2009-04-23,0.0,0.0,0.0,80.0,50.0,0,0,0,0,0,1,0,0,0,0,0,0.0,30.0,False,0,0,0
45793,2009-04-24,0.0,0.0,0.0,75.0,53.0,0,0,0,0,0,1,0,0,0,0,0,0.0,22.0,False,0,0,0
45794,2009-04-25,0.0,0.71,0.0,63.0,35.0,0,0,0,0,0,1,0,0,0,0,0,0.0,28.0,False,0,0,0
45795,2009-04-26,0.0,0.31,0.0,44.0,36.0,0,0,0,0,0,1,0,0,0,0,0,0.0,8.0,False,0,0,0
45796,2009-04-27,0.0,0.0,0.0,64.0,30.0,0,0,0,0,0,1,0,0,0,0,0,0.0,34.0,False,0,0,0
45797,2009-04-28,0.0,0.0,0.0,72.0,44.0,0,0,0,0,0,1,0,0,0,0,0,0.0,28.0,False,0,0,0
45798,2009-04-29,0.0,0.0,0.0,68.0,38.0,0,0,0,0,0,1,0,0,0,0,0,0.0,30.0,False,0,0,0
45799,2009-04-30,0.0,0.0,0.0,72.0,40.0,0,0,0,0,0,1,0,0,0,0,0,0.0,32.0,False,0,0,0
45800,2009-05-01,0.0,0.0,0.0,70.0,48.0,0,0,0,0,0,0,1,0,0,0,0,0.0,22.0,False,0,0,0
45801,2009-05-02,0.0,0.58,0.0,61.0,48.0,0,0,0,0,0,0,1,0,0,0,0,0.0,13.0,False,0,0,0
45802,2009-05-03,0.0,0.02,0.0,69.0,44.0,0,0,0,0,0,0,1,0,0,0,0,0.0,25.0,False,0,0,0
45803,2009-05-04,0.0,0.13,0.0,62.0,43.0,0,0,0,0,0,0,1,0,0,0,0,0.0,19.0,False,0,0,0
45804,2009-05-05,0.0,0.0,0.0,74.0,50.0,0,0,0,0,0,0,1,0,0,0,0,0.0,24.0,False,0,0,0
45805,2009-05-06,0.0,0.0,0.0,78.0,46.0,0,0,0,0,0,0,1,0,0,0,0,0.0,32.0,False,0,0,0
45806,2009-05-07,0.0,0.0,0.0,75.0,49.0,0,0,0,0,0,0,1,0,0,0,0,0.0,26.0,False,0,0,0
45807,2009-05-08,0.0,0.0,0.0,65.0,42.0,0,0,0,0,0,0,1,0,0,0,0,0.0,23.0,False,0,0,0
45808,2009-05-09,0.0,0.0,0.0,70.0,37.0,0,0,0,0,0,0,1,0,0,0,0,0.0,33.0,False,0,0,0
45809,2009-05-10,0.0,0.0,0.0,71.0,44.0,0,0,0,0,0,0,1,0,0,0,0,0.0,27.0,False,0,0,0
45810,2009-05-11,0.0,0.0,0.0,83.0,44.0,0,0,0,0,0,0,1,0,0,0,0,0.0,39.0,False,0,0,0
45811,2009-05-12,0.0,0.0,0.0,82.0,47.0,0,0,0,0,0,0,1,0,0,0,0,0.0,35.0,False,0,0,0
45812,2009-05-13,0.0,0.0,0.0,74.0,42.0,0,0,0,0,0,0,1,0,0,0,0,0.0,32.0,False,0,0,0
45813,2009-05-14,0.0,0.0,0.0,74.0,41.0,0,0,0,0,0,0,1,0,0,0,0,0.0,33.0,False,0,0,0
45814,2009-05-15,0.0,0.0,0.0,73.0,46.0,0,0,0,0,0,0,1,0,0,0,0,0.0,27.0,False,0,0,0
45815,2009-05-16,0.0,0.0,0.0,77.0,43.0,0,0,0,0,0,0,1,0,0,0,0,0.0,34.0,False,0,0,0
45816,2009-05-17,0.0,0.0,0.0,84.0,46.0,0,0,0,0,0,0,1,0,0,0,0,0.0,38.0,False,0,0,0
45817,2009-05-18,0.0,0.0,0.0,92.0,50.0,0,0,0,0,0,0,1,0,0,0,0,0.0,42.0,False,0,0,0
45818,2009-05-19,0.0,0.0,0.0,92.0,58.0,0,0,0,0,0,0,1,0,0,0,0,0.0,34.0,False,0,0,0
45819,2009-05-20,0.0,0.0,0.0,80.0,57.0,0,0,0,0,0,0,1,0,0,0,0,0.0,23.0,False,0,0,0
45820,2009-05-21,0.0,0.0,0.0,83.0,51.0,0,0,0,0,0,0,1,0,0,0,0,0.0,32.0,False,0,0,0
45821,2009-05-22,0.0,0.0,0.0,82.0,54.0,0,0,0,0,0,0,1,0,0,0,0,0.0,28.0,False,0,0,0
45822,2009-05-23,0.0,0.0,0.0,76.0,57.0,0,0,0,0,0,0,1,0,0,0,0,0.0,19.0,False,0,0,0
45823,2009-05-24,0.0,0.63,0.0,69.0,55.0,0,0,0,0,0,0,1,0,0,0,0,0.0,14.0,False,0,0,0
45824,2009-05-25,0.0,0.4,0.0,72.0,48.0,0,0,0,0,0,0,1,0,0,0,0,0.0,24.0,False,0,0,0
45825,2009-05-26,0.0,0.0,0.0,76.0,49.0,0,0,0,0,0,0,1,0,0,0,0,0.0,27.0,False,0,0,0
45826,2009-05-27,0.0,0.0,0.0,79.0,45.0,0,0,0,0,0,0,1,0,0,0,0,0.0,34.0,False,0,0,0
45827,2009-05-28,0.0,0.0,0.0,85.0,52.0,0,0,0,0,0,0,1,0,0,0,0,0.0,33.0,False,0,0,0
45828,2009-05-29,0.0,0.0,0.0,86.0,54.0,0,0,0,0,0,0,1,0,0,0,0,0.0,32.0,False,0,0,0
45829,2009-05-30,0.0,0.0,0.0,82.0,53.0,0,0,0,0,0,0,1,0,0,0,0,0.0,29.0,False,0,0,0
45830,2009-05-31,0.0,0.0,0.0,82.0,56.0,0,0,0,0,0,0,1,0,0,0,0,0.0,26.0,False,0,0,0
45831,2009-06-01,0.0,0.02,0.0,80.0,58.0,0,0,0,0,0,0,0,1,0,0,0,0.0,22.0,False,0,0,0
45832,2009-06-02,0.0,0.06,0.0,80.0,55.0,0,0,0,0,0,0,0,1,0,0,0,0.0,25.0,False,0,0,0
45833,2009-06-03,0.0,0.0,0.0,85.0,55.0,0,0,0,0,0,0,0,1,0,0,0,0.0,30.0,False,0,0,0
45834,2009-06-04,0.0,0.0,0.0,88.0,54.0,0,0,0,0,0,0,0,1,0,0,0,0.0,34.0,False,0,0,0
45835,2009-06-05,0.0,0.0,0.0,82.0,58.0,0,0,0,0,0,0,0,1,0,0,0,0.0,24.0,False,0,0,0
45836,2009-06-06,0.0,0.0,0.0,76.0,51.0,0,0,0,0,0,0,0,1,0,0,0,0.0,25.0,False,0,0,0
45837,2009-06-07,0.0,0.03,0.0,72.0,53.0,0,0,0,0,0,0,0,1,0,0,0,0.0,19.0,False,0,0,0
45838,2009-06-08,0.0,0.08,0.0,75.0,52.0,0,0,0,0,0,0,0,1,0,0,0,0.0,23.0,False,0,0,0
45839,2009-06-09,0.0,0.0,0.0,75.0,54.0,0,0,0,0,0,0,0,1,0,0,0,0.0,21.0,False,0,0,0
45840,2009-06-10,0.0,0.03,0.0,71.0,55.0,0,0,0,0,0,0,0,1,0,0,0,0.0,16.0,False,0,0,0
45841,2009-06-11,0.0,0.3,0.0,68.0,51.0,0,0,0,0,0,0,0,1,0,0,0,0.0,17.0,False,0,0,0
45842,2009-06-12,0.0,0.05,0.0,75.0,45.0,0,0,0,0,0,0,0,1,0,0,0,0.0,30.0,False,0,0,0
45843,2009-06-13,0.0,0.23,0.0,75.0,52.0,0,0,0,0,0,0,0,1,0,0,0,0.0,23.0,False,0,0,0
45844,2009-06-14,0.0,0.05,0.0,69.0,49.0,0,0,0,0,0,0,0,1,0,0,0,0.0,20.0,False,0,0,0
45845,2009-06-15,0.0,0.0,0.0,76.0,48.0,0,0,0,0,0,0,0,1,0,0,0,0.0,28.0,False,0,0,0
45846,2009-06-16,0.0,0.01,0.0,78.0,52.0,0,0,0,0,0,0,0,1,0,0,0,0.0,26.0,False,0,0,0
45847,2009-06-17,0.0,0.11,0.0,76.0,55.0,0,0,0,0,0,0,0,1,0,0,0,0.0,21.0,False,0,0,0
45848,2009-06-18,0.0,0.09,0.0,73.0,55.0,0,0,0,0,0,0,0,1,0,0,0,0.0,18.0,False,0,0,0
45849,2009-06-19,0.0,0.0,0.0,82.0,48.0,0,0,0,0,0,0,0,1,0,0,0,0.0,34.0,False,0,0,0
45850,2009-06-20,0.0,0.04,0.0,83.0,61.0,0,0,0,0,0,0,0,1,0,0,0,0.0,22.0,False,0,0,0
45851,2009-06-21,0.0,0.59,0.0,78.0,49.0,0,0,0,0,0,0,0,1,0,0,0,0.0,29.0,False,0,0,0
45852,2009-06-22,0.0,0.0,0.0,81.0,51.0,0,0,0,0,0,0,0,1,0,0,0,0.0,30.0,False,0,0,0
45853,2009-06-23,0.0,0.0,0.0,85.0,52.0,0,0,0,0,0,0,0,1,0,0,0,0.0,33.0,False,0,0,0
45854,2009-06-24,0.0,0.0,0.0,93.0,56.0,0,0,0,0,0,0,0,1,0,0,0,0.0,37.0,False,0,0,0
45855,2009-06-25,0.0,0.0,0.0,94.0,62.0,0,0,0,0,0,0,0,1,0,0,0,0.0,32.0,False,0,0,0
45856,2009-06-26,0.0,0.21,0.0,79.0,59.0,0,0,0,0,0,0,0,1,0,0,0,0.0,20.0,False,0,0,0
45857,2009-06-27,0.0,0.0,0.0,84.0,53.0,0,0,0,0,0,0,0,1,0,0,0,0.0,31.0,False,0,0,0
45858,2009-06-28,0.0,0.0,0.0,88.0,54.0,0,0,0,0,0,0,0,1,0,0,0,0.0,34.0,False,0,0,0
45859,2009-06-29,0.0,0.0,0.0,94.0,55.0,0,0,0,0,0,0,0,1,0,0,0,0.0,39.0,False,0,0,0
45860,2009-06-30,0.0,0.0,0.0,97.0,60.0,0,0,0,0,0,0,0,1,0,0,0,0.0,37.0,False,0,0,0
45861,2009-07-01,0.0,0.0,0.0,93.0,66.0,0,0,0,0,0,0,0,0,1,0,0,0.0,27.0,False,0,0,0
45862,2009-07-02,0.0,0.03,0.0,88.0,64.0,0,0,0,0,0,0,0,0,1,0,0,0.0,24.0,False,0,0,0
45863,2009-07-03,0.0,0.0,0.0,86.0,59.0,0,0,0,0,0,0,0,0,1,0,0,0.0,27.0,False,0,0,0
45864,2009-07-04,0.0,0.08,0.0,88.0,61.0,0,0,0,0,0,0,0,0,1,0,0,0.0,27.0,False,0,0,0
45865,2009-07-05,0.0,0.0,0.0,92.0,60.0,0,0,0,0,0,0,0,0,1,0,0,0.0,32.0,False,0,0,0
45866,2009-07-06,0.0,0.0,0.0,97.0,61.0,0,0,0,0,0,0,0,0,1,0,0,0.0,36.0,False,0,0,0
45867,2009-07-07,0.0,0.0,0.0,95.0,59.0,0,0,0,0,0,0,0,0,1,0,0,0.0,36.0,False,0,0,0
45868,2009-07-08,0.0,0.0,0.0,93.0,64.0,0,0,0,0,0,0,0,0,1,0,0,0.0,29.0,False,0,0,0
45869,2009-07-09,0.0,0.0,0.0,93.0,56.0,0,0,0,0,0,0,0,0,1,0,0,0.0,37.0,False,0,0,0
45870,2009-07-10,0.0,0.0,0.0,93.0,57.0,0,0,0,0,0,0,0,0,1,0,0,0.0,36.0,False,0,0,0
45871,2009-07-11,0.0,0.0,0.0,91.0,63.0,0,0,0,0,0,0,0,0,1,0,0,0.0,28.0,False,0,0,0
45872,2009-07-12,0.0,0.0,0.0,96.0,61.0,0,0,0,0,0,0,0,0,1,0,0,0.0,35.0,False,0,0,0
45873,2009-07-13,0.0,0.0,0.0,91.0,61.0,0,0,0,0,0,0,0,0,1,0,0,0.0,30.0,False,0,0,0
45874,2009-07-14,0.0,0.0,0.0,89.0,56.0,0,0,0,0,0,0,0,0,1,0,0,0.0,33.0,False,0,0,0
45875,2009-07-15,0.0,0.0,0.0,94.0,56.0,0,0,0,0,0,0,0,0,1,0,0,0.0,38.0,False,0,0,0
45876,2009-07-16,0.0,0.0,0.0,98.0,60.0,0,0,0,0,0,0,0,0,1,0,0,0.0,38.0,False,0,0,0
45877,2009-07-17,0.0,0.0,0.0,102.0,59.0,0,0,0,0,0,0,0,0,1,0,0,0.0,43.0,False,0,0,0
45878,2009-07-18,0.0,0.0,0.0,102.0,62.0,0,0,0,0,0,0,0,0,1,0,0,0.0,40.0,False,0,0,0
45879,2009-07-19,0.0,0.0,0.0,101.0,67.0,0,0,0,0,0,0,0,0,1,0,0,0.0,34.0,False,0,0,0
45880,2009-07-20,0.0,0.0,0.0,94.0,65.0,0,0,0,0,0,0,0,0,1,0,0,0.0,29.0,False,0,0,0
45881,2009-07-21,0.0,0.0,0.0,95.0,61.0,0,0,0,0,0,0,0,0,1,0,0,0.0,34.0,False,0,0,0
45882,2009-07-22,0.0,0.0,0.0,96.0,62.0,0,0,0,0,0,0,0,0,1,0,0,0.0,34.0,False,0,0,0
45883,2009-07-23,0.0,0.0,0.0,101.0,61.0,0,0,0,0,0,0,0,0,1,0,0,0.0,40.0,False,0,0,0
45884,2009-07-24,0.0,0.0,0.0,99.0,67.0,0,0,0,0,0,0,0,0,1,0,0,0.0,32.0,False,0,0,0
45885,2009-07-25,0.0,0.04,0.0,92.0,68.0,0,0,0,0,0,0,0,0,1,0,0,0.0,24.0,False,0,0,0
45886,2009-07-26,0.0,0.02,0.0,94.0,64.0,0,0,0,0,0,0,0,0,1,0,0,0.0,30.0,False,0,0,0
45887,2009-07-27,0.0,0.0,0.0,97.0,63.0,0,0,0,0,0,0,0,0,1,0,0,0.0,34.0,False,0,0,0
45888,2009-07-28,0.0,0.0,0.0,96.0,62.0,0,0,0,0,0,0,0,0,1,0,0,0.0,34.0,False,0,0,0
45889,2009-07-29,0.0,0.0,0.0,89.0,60.0,0,0,0,0,0,0,0,0,1,0,0,0.0,29.0,False,0,0,0
45890,2009-07-30,0.0,0.0,0.0,88.0,61.0,0,0,0,0,0,0,0,0,1,0,0,0.0,27.0,False,0,0,0
45891,2009-07-31,0.0,0.0,0.0,90.0,62.0,0,0,0,0,0,0,0,0,1,0,0,0.0,28.0,False,0,0,0
45892,2009-08-01,0.0,0.0,0.0,94.0,57.0,0,0,0,0,0,0,0,0,0,1,0,0.0,37.0,False,0,0,0
45893,2009-08-02,0.0,0.0,0.0,96.0,60.0,0,0,0,0,0,0,0,0,0,1,0,0.0,36.0,False,0,0,0
45894,2009-08-03,0.0,0.0,0.0,98.0,62.0,0,0,0,0,0,0,0,0,0,1,0,0.0,36.0,False,0,0,0
45895,2009-08-04,0.0,0.0,0.0,96.0,61.0,0,0,0,0,0,0,0,0,0,1,0,0.0,35.0,False,0,0,0
45896,2009-08-05,0.0,0.0,0.0,98.0,62.0,0,0,0,0,0,0,0,0,0,1,0,0.0,36.0,False,0,0,0
45897,2009-08-06,0.0,0.03,0.0,96.0,67.0,0,0,0,0,0,0,0,0,0,1,0,0.0,29.0,False,0,0,0
45898,2009-08-07,0.0,0.0,0.0,90.0,54.0,0,0,0,0,0,0,0,0,0,1,0,0.0,36.0,False,0,0,0
45899,2009-08-08,0.0,0.0,0.0,78.0,53.0,0,0,0,0,0,0,0,0,0,1,0,0.0,25.0,False,0,0,0
45900,2009-08-09,0.0,0.0,0.0,78.0,49.0,0,0,0,0,0,0,0,0,0,1,0,0.0,29.0,False,0,0,0
45901,2009-08-10,0.0,0.0,0.0,86.0,51.0,0,0,0,0,0,0,0,0,0,1,0,0.0,35.0,False,0,0,0
45902,2009-08-11,0.0,0.0,0.0,94.0,55.0,0,0,0,0,0,0,0,0,0,1,0,0.0,39.0,False,0,0,0
45903,2009-08-12,0.0,0.0,0.0,96.0,57.0,0,0,0,0,0,0,0,0,0,1,0,0.0,39.0,False,0,0,0
45904,2009-08-13,0.0,0.0,0.0,96.0,62.0,0,0,0,0,0,0,0,0,0,1,0,0.0,34.0,False,0,0,0
45905,2009-08-14,0.0,0.2,0.0,89.0,60.0,0,0,0,0,0,0,0,0,0,1,0,0.0,29.0,False,0,0,0
45906,2009-08-15,0.0,0.08,0.0,84.0,56.0,0,0,0,0,0,0,0,0,0,1,0,0.0,28.0,False,0,0,0
45907,2009-08-16,0.0,0.0,0.0,79.0,47.0,0,0,0,0,0,0,0,0,0,1,0,0.0,32.0,False,0,0,0
45908,2009-08-17,0.0,0.0,0.0,84.0,49.0,0,0,0,0,0,0,0,0,0,1,0,0.0,35.0,False,0,0,0
45909,2009-08-18,0.0,0.0,0.0,84.0,52.0,0,0,0,0,0,0,0,0,0,1,0,0.0,32.0,False,0,0,0
45910,2009-08-19,0.0,0.0,0.0,88.0,51.0,0,0,0,0,0,0,0,0,0,1,0,0.0,37.0,False,0,0,0
45911,2009-08-20,0.0,0.0,0.0,92.0,55.0,0,0,0,0,0,0,0,0,0,1,0,0.0,37.0,False,0,0,0
45912,2009-08-21,0.0,0.0,0.0,98.0,58.0,0,0,0,0,0,0,0,0,0,1,0,0.0,40.0,False,0,0,0
45913,2009-08-22,0.0,0.0,0.0,99.0,59.0,0,0,0,0,0,0,0,0,0,1,0,0.0,40.0,False,0,0,0
45914,2009-08-23,0.0,0.03,0.0,94.0,66.0,0,0,0,0,0,0,0,0,0,1,0,0.0,28.0,False,0,0,0
45915,2009-08-24,0.0,0.02,0.0,88.0,58.0,0,0,0,0,0,0,0,0,0,1,0,0.0,30.0,False,0,0,0
45916,2009-08-25,0.0,0.01,0.0,84.0,59.0,0,0,0,0,0,0,0,0,0,1,0,0.0,25.0,False,0,0,0
45917,2009-08-26,0.0,0.0,0.0,90.0,56.0,0,0,0,0,0,0,0,0,0,1,0,0.0,34.0,False,0,0,0
45918,2009-08-27,0.0,0.0,0.0,93.0,57.0,0,0,0,0,0,0,0,0,0,1,0,0.0,36.0,False,0,0,0
45919,2009-08-28,0.0,0.0,0.0,95.0,57.0,0,0,0,0,0,0,0,0,0,1,0,0.0,38.0,False,0,0,0
45920,2009-08-29,0.0,0.0,0.0,95.0,59.0,0,0,0,0,0,0,0,0,0,1,0,0.0,36.0,False,0,0,0
45921,2009-08-30,0.0,0.0,0.0,95.0,64.0,0,0,0,0,0,0,0,0,0,1,0,0.0,31.0,False,0,0,0
45922,2009-08-31,0.0,0.0,0.0,94.0,59.0,0,0,0,0,0,0,0,0,0,1,0,0.0,35.0,False,0,0,0
45923,2009-09-01,0.0,0.0,0.0,93.0,56.0,0,0,0,0,0,0,0,0,0,0,1,0.0,37.0,False,0,0,0
45924,2009-09-02,0.0,0.0,0.0,93.0,59.0,0,0,0,0,0,0,0,0,0,0,1,0.0,34.0,False,0,0,0
45925,2009-09-03,0.0,0.0,0.0,89.0,57.0,0,0,0,0,0,0,0,0,0,0,1,0.0,32.0,False,0,0,0
45926,2009-09-04,0.0,0.0,0.0,93.0,56.0,0,0,0,0,0,0,0,0,0,0,1,0.0,37.0,False,0,0,0
45927,2009-09-05,0.0,0.0,0.0,92.0,65.0,0,0,0,0,0,0,0,0,0,0,1,0.0,27.0,False,0,0,0
45928,2009-09-06,0.0,0.0,0.0,90.0,58.0,0,0,0,0,0,0,0,0,0,0,1,0.0,32.0,False,0,0,0
45929,2009-09-07,0.0,0.0,0.0,89.0,59.0,0,0,0,0,0,0,0,0,0,0,1,0.0,30.0,False,0,0,0
45930,2009-09-08,0.0,0.0,0.0,82.0,58.0,0,0,0,0,0,0,0,0,0,0,1,0.0,24.0,False,0,0,0
45931,2009-09-09,0.0,0.0,0.0,90.0,53.0,0,0,0,0,0,0,0,0,0,0,1,0.0,37.0,False,0,0,0
45932,2009-09-10,0.0,0.0,0.0,91.0,56.0,0,0,0,0,0,0,0,0,0,0,1,0.0,35.0,False,0,0,0
45933,2009-09-11,0.0,0.0,0.0,89.0,55.0,0,0,0,0,0,0,0,0,0,0,1,0.0,34.0,False,0,0,0
45934,2009-09-12,0.0,0.0,0.0,87.0,53.0,0,0,0,0,0,0,0,0,0,0,1,0.0,34.0,False,0,0,0
45935,2009-09-13,0.0,0.0,0.0,79.0,59.0,0,0,0,0,0,0,0,0,0,0,1,0.0,20.0,False,0,0,0
45936,2009-09-14,0.0,0.19,0.0,80.0,60.0,0,0,0,0,0,0,0,0,0,0,1,0.0,20.0,False,0,0,0
45937,2009-09-15,0.0,0.29,0.0,76.0,50.0,0,0,0,0,0,0,0,0,0,0,1,0.0,26.0,False,0,0,0
45938,2009-09-16,0.0,0.0,0.0,82.0,52.0,0,0,0,0,0,0,0,0,0,0,1,0.0,30.0,False,0,0,0
45939,2009-09-17,0.0,0.0,0.0,86.0,55.0,0,0,0,0,0,0,0,0,0,0,1,0.0,31.0,False,0,0,0
45940,2009-09-18,0.0,0.0,0.0,86.0,56.0,0,0,0,0,0,0,0,0,0,0,1,0.0,30.0,False,0,0,0
45941,2009-09-19,0.0,0.0,0.0,85.0,56.0,0,0,0,0,0,0,0,0,0,0,1,0.0,29.0,False,0,0,0
45942,2009-09-20,0.0,0.06,0.0,78.0,58.0,0,0,0,0,0,0,0,0,0,0,1,0.0,20.0,False,0,0,0
45943,2009-09-21,0.0,0.0,0.0,78.0,47.0,0,0,0,0,0,0,0,0,0,0,1,0.0,31.0,False,0,0,0
45944,2009-09-22,0.0,0.0,0.0,71.0,41.0,0,0,0,0,0,0,0,0,0,0,1,0.0,30.0,False,0,0,0
45945,2009-09-23,0.0,0.0,0.0,76.0,45.0,0,0,0,0,0,0,0,0,0,0,1,0.0,31.0,False,0,0,0
45946,2009-09-24,0.0,0.0,0.0,81.0,48.0,0,0,0,0,0,0,0,0,0,0,1,0.0,33.0,False,0,0,0
45947,2009-09-25,0.0,0.0,0.0,82.0,49.0,0,0,0,0,0,0,0,0,0,0,1,0.0,33.0,False,0,0,0
45948,2009-09-26,0.0,0.0,0.0,86.0,49.0,0,0,0,0,0,0,0,0,0,0,1,0.0,37.0,False,0,0,0
45949,2009-09-27,0.0,0.0,0.0,84.0,48.0,0,0,0,0,0,0,0,0,0,0,1,0.0,36.0,False,0,0,0
45950,2009-09-28,0.0,0.0,0.0,88.0,48.0,0,0,0,0,0,0,0,0,0,0,1,0.0,40.0,False,0,0,0
45951,2009-09-29,0.0,0.0,0.0,87.0,58.0,0,0,0,0,0,0,0,0,0,0,1,0.0,29.0,False,0,0,0
45952,2009-09-30,0.0,0.54,0.0,79.0,41.0,0,0,0,0,0,0,0,0,0,0,1,0.0,38.0,False,0,0,0
45953,2009-10-01,0.0,0.0,0.0,54.0,34.0,1,0,0,0,0,0,0,0,0,0,0,0.0,20.0,False,0,0,0
45954,2009-10-02,0.0,0.0,0.0,63.0,32.0,1,0,0,0,0,0,0,0,0,0,0,0.0,31.0,False,0,0,0
45955,2009-10-03,0.0,0.0,0.0,64.0,43.0,1,0,0,0,0,0,0,0,0,0,0,0.0,21.0,False,0,0,0
45956,2009-10-04,0.0,0.04,0.0,60.0,48.0,1,0,0,0,0,0,0,0,0,0,0,0.0,12.0,False,0,0,0
45957,2009-10-05,0.0,0.18,0.0,52.0,36.0,1,0,0,0,0,0,0,0,0,0,0,0.0,16.0,False,0,0,0
45958,2009-10-06,0.0,0.0,0.0,57.0,31.0,1,0,0,0,0,0,0,0,0,0,0,0.0,26.0,False,0,0,0
45959,2009-10-07,0.0,0.0,0.0,61.0,32.0,1,0,0,0,0,0,0,0,0,0,0,0.0,29.0,False,0,0,0
45960,2009-10-08,0.0,0.0,0.0,59.0,35.0,1,0,0,0,0,0,0,0,0,0,0,0.0,24.0,False,0,0,0
45961,2009-10-09,0.0,0.0,0.0,66.0,32.0,1,0,0,0,0,0,0,0,0,0,0,0.0,34.0,False,0,0,0
45962,2009-10-10,0.0,0.0,0.0,60.0,38.0,1,0,0,0,0,0,0,0,0,0,0,0.0,22.0,False,0,0,0
45963,2009-10-11,0.0,0.0,0.0,64.0,43.0,1,0,0,0,0,0,0,0,0,0,0,0.0,21.0,False,0,0,0
45964,2009-10-12,0.0,0.0,0.0,71.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,31.0,False,0,0,0
45965,2009-10-13,0.0,0.11,0.0,69.0,49.0,1,0,0,0,0,0,0,0,0,0,0,0.0,20.0,False,0,0,0
45966,2009-10-14,0.0,0.55,0.0,60.0,49.0,1,0,0,0,0,0,0,0,0,0,0,0.0,11.0,False,0,0,0
45967,2009-10-15,0.0,0.2,0.0,68.0,45.0,1,0,0,0,0,0,0,0,0,0,0,0.0,23.0,False,0,0,0
45968,2009-10-16,0.0,0.0,0.0,68.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,28.0,False,0,0,0
45969,2009-10-17,0.0,0.0,0.0,74.0,35.0,1,0,0,0,0,0,0,0,0,0,0,0.0,39.0,False,0,0,0
45970,2009-10-18,0.0,0.0,0.0,81.0,45.0,1,0,0,0,0,0,0,0,0,0,0,0.0,36.0,False,0,0,0
45971,2009-10-19,0.0,0.0,0.0,80.0,58.0,1,0,0,0,0,0,0,0,0,0,0,0.0,22.0,False,0,0,0
45972,2009-10-20,0.0,0.0,0.0,71.0,48.0,1,0,0,0,0,0,0,0,0,0,0,0.0,23.0,False,0,0,0
45973,2009-10-21,0.0,0.0,0.0,60.0,38.0,1,0,0,0,0,0,0,0,0,0,0,0.0,22.0,False,0,0,0
45974,2009-10-22,0.0,0.0,0.0,62.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0.0,21.0,False,0,0,0
45975,2009-10-23,0.0,0.0,0.0,64.0,39.0,1,0,0,0,0,0,0,0,0,0,0,0.0,25.0,False,0,0,0
45976,2009-10-24,0.0,0.07,0.0,64.0,47.0,1,0,0,0,0,0,0,0,0,0,0,0.0,17.0,False,0,0,0
45977,2009-10-25,0.0,0.0,0.0,54.0,33.0,1,0,0,0,0,0,0,0,0,0,0,0.0,21.0,False,0,0,0
45978,2009-10-26,0.0,0.0,0.0,59.0,29.0,1,0,0,0,0,0,0,0,0,0,0,0.0,30.0,False,0,0,0
45979,2009-10-27,0.0,0.0,0.0,56.0,34.0,1,0,0,0,0,0,0,0,0,0,0,0.0,22.0,False,0,0,0
45980,2009-10-28,0.0,0.0,0.0,44.0,31.0,1,0,0,0,0,0,0,0,0,0,0,0.0,13.0,False,0,0,0
45981,2009-10-29,0.0,0.0,0.0,43.0,28.0,1,0,0,0,0,0,0,0,0,0,0,0.0,15.0,False,0,0,0
45982,2009-10-30,0.0,0.0,0.0,41.0,33.0,1,0,0,0,0,0,0,0,0,0,0,0.0,8.0,False,0,0,0
45983,2009-10-31,0.0,0.02,0.0,59.0,31.0,1,0,0,0,0,0,0,0,0,0,0,0.0,28.0,False,0,0,0
45984,2009-11-01,0.0,0.0,0.0,65.0,32.0,0,1,0,0,0,0,0,0,0,0,0,0.0,33.0,False,0,0,0
45985,2009-11-02,0.0,0.0,0.0,66.0,35.0,0,1,0,0,0,0,0,0,0,0,0,0.0,31.0,False,0,0,0
45986,2009-11-03,0.0,0.0,0.0,67.0,33.0,0,1,0,0,0,0,0,0,0,0,0,0.0,34.0,False,0,0,0
45987,2009-11-04,0.0,0.0,0.0,74.0,35.0,0,1,0,0,0,0,0,0,0,0,0,0.0,39.0,False,0,0,0
45988,2009-11-05,0.0,0.0,0.0,76.0,38.0,0,1,0,0,0,0,0,0,0,0,0,0.0,38.0,False,0,0,0
45989,2009-11-06,0.0,0.0,0.0,72.0,48.0,0,1,0,0,0,0,0,0,0,0,0,0.0,24.0,False,0,0,0
45990,2009-11-07,0.0,0.0,0.0,67.0,35.0,0,1,0,0,0,0,0,0,0,0,0,0.0,32.0,False,0,0,0
45991,2009-11-08,0.0,0.0,0.0,58.0,33.0,0,1,0,0,0,0,0,0,0,0,0,0.0,25.0,False,0,0,0
45992,2009-11-09,0.0,0.0,0.0,58.0,29.0,0,1,0,0,0,0,0,0,0,0,0,0.0,29.0,False,0,0,0
