STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,EVAP,MDPR,MNPN,MXPN,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDMV,WESD,WT01,WT03
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,7/5/2000,,,,,,0,,0,63,73,52,60,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,7/6/2000,,,,,,0,,0,62,72,52,59,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,7/7/2000,,,,,,0,,0,65,73,56,62,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,7/8/2000,,,,,,0,,0,64,72,59,59,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,7/9/2000,,,,,,0,,0,63,73,53,53,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,7/10/2000,,,,,,0,,0,58,70,51,52,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,7/11/2000,,,,,,0,,0,65,75,52,64,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,7/12/2000,,,,,,0,,0,71,79,61,67,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,7/13/2000,,,,,,0,,0,73,83,67,71,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,7/14/2000,,,,,,0,,0,72,81,67,68,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,7/15/2000,,,,,,0,,0,71,81,63,63,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,7/16/2000,,,,,,0,,0,69,80,59,63,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,7/17/2000,,,,,,0,,0,65,78,53,53,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,7/18/2000,,,,,,0,,0,63,73,51,57,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,7/19/2000,,,,,,0,,0,66,77,54,60,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,7/20/2000,,,,,,0,,0,69,80,58,62,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,7/21/2000,,,,,,0,,0,70,81,60,,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,7/22/2000,,,,,,0,,0,73,84,62,70,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,7/23/2000,,,,,,0,,0,73,82,63,65,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,7/24/2000,,,,,,0,,0,70,80,62,65,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,7/25/2000,,,,,,0,,0,72,83,62,68,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,7/26/2000,,,,,,0,,0,73,84,64,67,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,7/27/2000,,,,,,0,,0,72,83,65,67,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,7/28/2000,,,,,,0,,0,73,84,61,68,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,7/29/2000,,,,,,0,,0,76,87,66,72,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,7/30/2000,,,,,,0,,0,77,90,67,73,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,7/31/2000,,,,,,0,,0,78,89,69,73,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/1/2000,,,,,,0,,0,78,89,69,74,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/2/2000,,,,,,0,,0,76,87,62,64,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/3/2000,,,,,,0,,0,71,83,60,60,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/4/2000,,,,,,0,,0,65,78,57,59,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/5/2000,,,,,,0,,0,67,76,56,63,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/6/2000,,,,,,0,,0,70,80,63,66,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/7/2000,,,,,,0,,0,70,79,63,65,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/8/2000,,,,,,0,,0,71,82,64,66,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/9/2000,,,,,,0,,0,70,83,60,60,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/10/2000,,,,,,0,,0,71,82,61,67,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/11/2000,,,,,,0,,0,69,78,61,62,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/12/2000,,,,,,0,,0,70,81,58,67,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/13/2000,,,,,,0,,0,71,81,62,62,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/14/2000,,,,,,0,,0,71,81,60,68,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/15/2000,,,,,,0,,0,69,82,59,63,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/16/2000,,,,,,0,,0,68,80,59,63,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/17/2000,,,,,,0,,0,68,80,59,62,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/18/2000,,,,,,0.1,,0,61,74,52,59,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/19/2000,,,,,,0,,0,65,76,57,60,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/20/2000,,,,,,0,,0,62,73,54,57,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/21/2000,,,,,,0,,0,64,76,54,60,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/22/2000,,,,,,0,,0,66,78,58,61,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/23/2000,,,,,,0,,0,64,77,56,57,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/24/2000,,,,,,0,,0,65,74,56,65,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/25/2000,,,,,,0,,0,65,73,58,62,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/26/2000,,,,,,0,,0,60,68,53,53,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/27/2000,,,,,,0,,0,62,74,53,60,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/28/2000,,,,,,0,,0,65,75,58,59,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/29/2000,,,,,,0,,0,63,76,55,57,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/30/2000,,,,,,3.6,,0,50,57,44,46,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,8/31/2000,,,,,,2,,0,48,58,43,47,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,9/1/2000,,,,,,0.2,,0,50,58,44,45,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,9/2/2000,,,,,,0,,0,50,61,43,49,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,9/3/2000,,,,,,0,,0,54,63,45,53,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,9/4/2000,,,,,,0,,0,61,70,51,60,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,9/5/2000,,,,,,0,,0,57,67,40,42,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,9/6/2000,,,,,,0,,0,45,56,40,43,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,9/7/2000,,,,,,0,,0,53,63,39,55,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,9/8/2000,,,,,,0,,0,56,64,51,52,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,9/9/2000,,,,,,0,,0,51,57,44,53,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,9/10/2000,,,,,,0,,0,58,66,50,52,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,9/11/2000,,,,,,0,,0,56,63,49,54,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,9/12/2000,,,,,,0,,0,62,70,53,60,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,9/13/2000,,,,,,0,,0,65,76,56,62,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,9/14/2000,,,,,,0,,0,67,80,59,64,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,9/15/2000,,,,,,0,,0,69,79,63,63,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,9/16/2000,,,,,,0,,0,67,77,60,64,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,9/17/2000,,,,,,0,,0,62,72,53,55,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,9/18/2000,,,,,,0,,0,58,68,51,55,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,9/19/2000,,,,,,0,,0,54,58,46,46,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,9/20/2000,,,,,,0,,0,51,60,40,52,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,9/21/2000,,,,,,0.2,,0,48,54,40,42,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,9/22/2000,,,,,,0.7,,1,36,44,26,26,,0.2,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,9/23/2000,,,,,,0.4,,3,26,29,22,26,,0.3,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,9/24/2000,,,,,,0,,0,34,45,24,34,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,9/25/2000,,,,,,0,,0,41,54,30,43,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,9/26/2000,,,,,,0,,0,50,60,41,47,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,9/27/2000,,,,,,0,,0,55,67,45,53,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,9/28/2000,,,,,,0,,0,58,65,53,56,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,9/29/2000,,,,,,0,,0,57,67,50,51,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,9/30/2000,,,,,,0,,0,55,61,49,54,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/1/2000,,,,,,0,,0,55,63,47,47,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/2/2000,,,,,,0,,0,51,60,44,45,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/3/2000,,,,,,0,,0,48,56,43,44,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/4/2000,,,,,,0,,0,48,56,39,39,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/5/2000,,,,,,0,,0,42,53,33,40,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/6/2000,,,,,,0,,0,47,59,39,44,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/7/2000,,,,,,0,,0,44,55,35,38,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/8/2000,,,,,,0,,0,47,60,36,45,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/9/2000,,,,,,0,,0,51,61,42,46,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/10/2000,,,,,,1.1,,0,39,47,32,32,,0.1,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/11/2000,,,,,,1.2,,4,31,33,28,31,,0.6,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/12/2000,,,,,,0.2,,3,32,35,28,31,,0.6,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/13/2000,,,,,,1.9,,13,31,34,30,33,,2.1,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/14/2000,,,,,,0.1,,11,33,47,31,31,,2,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/15/2000,,,,,,0.1,,10,37,50,29,37,,1.9,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/16/2000,,,,,,0,,7,41,53,35,39,,1.8,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/17/2000,,,,,,0,,5,48,61,38,48,,1.6,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/18/2000,,,,,,0,,3,49,58,44,48,,1.2,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/19/2000,,,,,,0,,2,48,56,42,43,,0.7,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/20/2000,,,,,,0,,1,48,54,40,48,,0.3,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/21/2000,,,,,,0.4,,0,35,48,26,26,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/22/2000,,,,,,0,,0,30,34,25,32,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/23/2000,,,,,,0,,0,36,49,31,39,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/24/2000,,,,,,0.1,,0,38,43,35,37,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/25/2000,,,,,,0.3,,0,37,46,33,38,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/26/2000,,,,,,0,,0,40,48,35,37,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/27/2000,,,,,,0.5,,0,35,38,32,37,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/28/2000,,,,,,0.3,,0,35,37,34,35,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/29/2000,,,,,,0.1,,0,35,37,33,34,,0,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/30/2000,,,,,,0.9,,2,32,38,29,30,,0.7,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,10/31/2000,,,,,,0.1,,2,29,31,27,27,,0.7,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,11/1/2000,,,,,,0.1,,3,24,27,19,22,,0.7,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,11/2/2000,,,,,,0,,4,23,34,18,20,,0.7,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,11/3/2000,,,,,,0,,3,27,39,19,25,,0.8,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,11/4/2000,,,,,,0.2,,5,30,40,22,22,,1.1,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,11/5/2000,,,,,,0,,5,21,25,18,19,,1.1,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,11/6/2000,,,,,,0.1,,6,18,25,13,13,,1.1,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,11/7/2000,,,,,,0,,6,17,28,9,15,,1.1,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,11/8/2000,,,,,,0.7,,10,20,24,14,21,,1.8,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,11/9/2000,,,,,,0.1,,11,17,22,14,15,,1.9,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,11/10/2000,,,,,,0.2,,11,16,24,10,10,,2,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,11/11/2000,,,,,,0.1,,12,11,18,7,10,,2.1,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,11/12/2000,,,,,,0.2,,14,11,15,9,10,,2.3,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,11/13/2000,,,,,,0.1,,14,15,25,8,17,,2.4,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,11/14/2000,,,,,,0.1,,14,17,20,13,16,,2.4,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,11/15/2000,,,,,,0.4,,21,14,20,9,9,,2.9,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,11/16/2000,,,,,,0.1,,19,11,25,7,9,,2.9,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,11/17/2000,,,,,,0.1,,18,12,20,8,9,,2.9,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,11/18/2000,,,,,,0,,17,16,28,9,18,,2.9,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,11/19/2000,,,,,,0,,16,24,33,16,27,,3,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,11/20/2000,,,,,,0,,15,31,44,23,30,,3,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,11/21/2000,,,,,,0,,14,36,49,30,37,,3,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,11/22/2000,,,,,,0,,14,34,44,28,30,,3,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,11/23/2000,,,,,,0,,14,32,44,26,27,,3,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,11/24/2000,,,,,,0,,15,24,30,19,20,,3,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,11/25/2000,,,,,,0,,14,24,33,17,27,,3,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,11/26/2000,,,,,,0,,14,28,35,21,30,,3,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,11/27/2000,,,,,,0.2,,15,29,31,27,29,,3.1,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,11/28/2000,,,,,,0,,15,28,32,25,32,,3.1,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,11/29/2000,,,,,,0.3,,16,35,45,24,25,,3.4,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,11/30/2000,,,,,,0.1,,16,23,35,20,21,,3.4,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/1/2000,,,,,,0,,16,26,40,18,26,,3.4,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/2/2000,,,,,,0,,15,31,43,26,30,,3.4,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/3/2000,,,,,,0,,16,33,43,29,30,,3.4,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/4/2000,,,,,,0,,15,35,46,31,32,,3.4,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/5/2000,,,,,,0,,16,32,39,26,29,,3.4,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/6/2000,,,,,,0,,16,32,44,27,31,,3.4,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/7/2000,,,,,,0,,16,32,41,27,28,,3.4,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/8/2000,,,,,,0,,16,30,35,27,28,,3.4,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/9/2000,,,,,,1,,23,27,29,26,27,,4.4,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/10/2000,,,,,,0.7,,29,20,28,10,11,,5.1,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/11/2000,,,,,,0.1,,28,13,19,10,19,,5.2,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/12/2000,,,,,,0.1,,29,19,23,15,17,,5.3,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/13/2000,,,,,,1.1,,33,18,20,16,20,,6.3,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/14/2000,,,,,,2.1,,41,23,24,21,24,,8.4,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/15/2000,,,,,,1.2,,46,18,24,12,13,,10.1,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/16/2000,,,,,,0,,43,17,25,10,23,,10.2,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/17/2000,,,,,,0.2,,44,18,27,13,13,,10.4,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/18/2000,,,,,,0.1,,42,13,23,9,15,,10.4,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/19/2000,,,,,,0,,40,24,31,15,23,,10.4,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/20/2000,,,,,,0,,40,21,27,16,24,,10.4,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/21/2000,,,,,,0,,39,29,35,22,32,,10.4,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/22/2000,,,,,,0,,38,27,32,23,23,,10.4,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/23/2000,,,,,,0,,37,27,36,20,30,,10.4,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/24/2000,,,,,,0.4,,39,24,31,18,19,,10.8,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/25/2000,,,,,,0,,39,19,29,14,16,,10.8,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/26/2000,,,,,,0,,38,26,36,15,27,,10.8,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/27/2000,,,,,,0,,37,31,41,25,27,,10.8,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/28/2000,,,,,,0,,37,27,37,23,25,,10.8,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/29/2000,,,,,,0,,37,29,39,23,29,,10.8,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/30/2000,,,,,,0,,36,28,40,21,23,,10.7,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,12/31/2000,,,,,,0,,36,28,40,23,26,,10.7,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,1/1/2001,,,,,,0,,36,26,33,21,25,,10.7,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,1/2/2001,,,,,,0,,35,29,42,21,30,,10.7,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,1/3/2001,,,,,,0,,35,34,45,28,32,,10.7,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,1/4/2001,,,,,,0,,35,37,45,32,38,,10.6,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,1/5/2001,,,,,,0,,35,39,49,34,35,,10.6,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,1/6/2001,,,,,,0,,35,32,42,21,24,,10.5,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,1/7/2001,,,,,,0,,35,25,35,21,23,,10.5,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,1/8/2001,,,,,,0,,34,31,41,21,30,,10.5,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,1/9/2001,,,,,,0,,34,31,39,25,26,,10.5,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,1/10/2001,,,,,,0.7,,38,25,27,24,24,,11.3,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,1/11/2001,,,,,,0.7,,43,26,29,23,24,,12,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,1/12/2001,,,,,,0.4,,45,22,31,18,19,,12.5,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,1/13/2001,,,,,,0.3,,50,18,23,17,18,,12.9,,
USS0011H08S,"BEN LOMOND PEAK, UT US",41.38,-111.94,2438.4,1/14/2001,,,,,,0.1,,48,18,24,12,12,,12.9,,
